Body ID,headProcessed,Stance
1630,nigeria say it strike with haram but be they talk the right guy,discuss
1630,haram releas abduct schoolgirl as part agreement,discuss
1630,haram truce say kidnap girl have be marri off,agree
1630,nigeria haram girl releas,discuss
1630,haram doubt after attack report in nigeria,agree
1630,haram claim by nigeria govern,agree
1630,nigeria claim deal with haram on kidnap girl,discuss
1630,nigeria say agre with haram,discuss
1630,continu put haram in,discuss
1630,haram ignor as flare in state,disagree
1630,nigeria hope for return kidnap schoolgirl rise after report,discuss
1630,haram could releas kidnap girl nigerian offici say,discuss
1630,hope fade for girl releas after haram breach,agree
1630,kidnap nigerian schoolgirl govern claim deal with haram that will bring miss girl home,discuss
1630,nigeria haram reach deal kidnap girl go free offici say,discuss
1630,nigeria haram blame for raid despit truce claim,discuss
1630,haram it ha agre,discuss
1631,isi leader dead,unrelated
1631,dera chief forc devote cbi file case against the god actor,unrelated
1631,rumor isi leader death debunk,unrelated
1631,isi leader kill abu kill by,unrelated
1631,whi the most appl watch will cost around,unrelated
1631,pentagon it kill isi chief as hit top extremist,unrelated
1631,urgent isi leader abu kill by us,unrelated
1631,how canadian kevin kill shooter in parliament,discuss
1631,govern fire employe who skip work for year,unrelated
1631,kim scottish dog meat is fabric shite,unrelated
1631,we take look at the photo say show the bodi islam state leader abu right find it wa an ethnic kill in,unrelated
1631,be greet back parliament with rous stand ovat day after he heroic shoot dead terrorist the first time he use weapon in year career,discuss
1631,urgent the leader kill photo,unrelated
1631,thi is what it look like when son pay off hi parent as present,unrelated
1631,mp credit for save live in parliament hill shoot,discuss
1631,report isi leader abu assassin in,unrelated
1631,hasn t die despit what everyon is say on facebook,unrelated
1631,cbi case against dera chief after claim male follow be,unrelated
1631,isi leader kill in us,unrelated
1631,mp credit for save live in parliament hill shoot,discuss
1631,kevin hail as hero for shoot gunman parliament,discuss
1631,white hous make it far deeper into build than previous know,unrelated
1631,isi leader kill abu kill by,unrelated
1631,heroic walk through parliament gun in hand just moment after he kill gunman michael,discuss
1631,photo slay is leader report be doctor,unrelated
1631,rumor isi leader death debunk,unrelated
1631,ha ebola infect isi in,unrelated
1631,ottawa shoot kevin hail hero for shoot gunman,discuss
1631,watch airport worker walk through scanner in protest against guard,unrelated
1631,amazon plan an video servic that will be cheaper than netflix,unrelated
1631,what tb s rerun tell us about the state america,unrelated
1631,stop shooter on parliament hill,discuss
1631,on million car wa just for prank video,unrelated
1631,iraqi rumor claim is leader slay,unrelated
1631,islam state leader not dead,unrelated
1631,canadian parliament s kevin take out gunman,discuss
1631,iraqi kill key leader,unrelated
1631,michael slay ottawa shooter have record in quebec,unrelated
1634,isi leader dead,discuss
1634,iraqi rumor claim is leader slay,discuss
1634,seven high school girl get pregnant on school trip parent,unrelated
1634,iraqi kill key leader,discuss
1634,urgent the leader kill photo,discuss
1634,kim yo jong kim s sister take control north korea while brother get treatment,unrelated
1634,no spider do not burrow under man skin live there for day,unrelated
1634,urgent isi leader abu kill by us,discuss
1634,british rapper suspect in isi behead,unrelated
1634,isi leader kill abu kill by,discuss
1634,dh gop s claim isi member catch at border,unrelated
1634,we take look at the photo say show the bodi islam state leader abu right find it wa an ethnic kill in,discuss
1634,son movi no kurt announc brad pitt film be fake,unrelated
1634,microsoft tri out robot secur guard on it silicon valley,unrelated
1634,kim break both is report claim,unrelated
1634,local discov spider have burrow under hi skin on bali holiday,unrelated
1634,kim on,unrelated
1634,north korean leader kim not miss just have,unrelated
1634,kim have,unrelated
1634,kim absent north korean leader be from,unrelated
1634,report claim kim repair,unrelated
1634,isi leader kill in us,discuss
1634,indian worker sack after go on leav for year,unrelated
1634,appl may launch macbook air with retina display,unrelated
1634,pentagon it kill isi chief as hit top extremist,discuss
1634,photo slay is leader report be doctor,discuss
1634,isi leader kill abu kill by,discuss
1634,islam state leader not dead,discuss
1634,report isi leader abu assassin in,discuss
1634,kim with two after balloon around stone go on numer the peopl walkabout pr stunt,unrelated
1634,north korea dictat kim undergo after break both on tour,unrelated
1634,south korea kim jong un have remov cyst,unrelated
1634,blame for north korean leader kim break,unrelated
1634,kim jong un with two break from wear heel be overweight,unrelated
1634,kim leader both,unrelated
1634,kim be so fat from eat that he ha break hi,unrelated
1634,break new gunman dead after wind soldier near canada parliament,unrelated
1634,addict break kim,unrelated
1634,north korean leader kim s ill actual two break say,unrelated
1634,kim fat he ha hi,unrelated
1634,kim so fat he injur hi,unrelated
1634,report kim s add fuel about hi,unrelated
1634,north korean leader kim jong un have report say,unrelated
1634,dump woman spend week in kfc get over ex,unrelated
1634,turkey farm with ebola over holiday turkey infect,unrelated
1637,gang rapper big bank hank die age,disagree
1637,someon troll twitter into think join isi,unrelated
1637,north korean dictat kim open in scotland,unrelated
1637,viral video homeless man spend on food for other homeless wa fake wit say,unrelated
1637,shoot hear in alleg brown shoot record audio,unrelated
1637,offici shoot down congressman claim isi terrorist be run across border,unrelated
1637,two gop congressmen say suspect terrorist catch cross border,unrelated
1637,gang rapper big bank hank die at,agree
1637,gang big bank hank dead at,agree
1637,gop rep at least ten isi fighter have be catch come across the mexican border,unrelated
1637,nigeria say it ha deal with haram releas kidnap girl,unrelated
1637,us confirm death somalia terror group leader,unrelated
1637,see it isi catch tri cross border into congressman claim,unrelated
1637,congressman at least isi fighter catch tri cross into us,unrelated
1637,isi border crisi dh chief say terrorist not enter us through mexico,unrelated
1637,schoolboy who get shock from lamppost claim he now ha magnet power,unrelated
1637,magneto boy live magnet after get shock from street lamp,unrelated
1637,report exec pop for dinner after run at blackjack,unrelated
1637,big bank hank us rapper gang founder member die at,agree
1637,dh gop s claim isi member catch at border,unrelated
1637,isi claim it kidnap gill the first western woman fall into the group hand,unrelated
1637,obama administr congressman claim that least ten isi fighter have be catch come across the mexican border in,unrelated
1637,homeland secur no fighter on border,unrelated
1637,appl watch gold edit may cost as much as,unrelated
1637,shock turn russian boy into marvel magneto,unrelated
1637,kim reli on cobra wine after problem with trouser snake,unrelated
1637,duncan hunter least isi fighter catch at mexican border,unrelated
1637,islam use sharia law in ha be confirm member say they will avoid sharia law,unrelated
1637,accus boston marathon bomber sever injur in prison may never walk or talk again,unrelated
1637,is there an isi threat on the border or not,unrelated
1637,man who slap peopl around the head for hunt by polic,unrelated
1637,rapper big bank hank gang die at,agree
1637,priest dead for minut is hi revel about god be even more shock,unrelated
1637,align on jan will for minut caus partial weightless,unrelated
1637,watch isi terrorist do cross mexican border,unrelated
1637,say at least islam state fighter have be at the southern border,unrelated
1637,no islam state have not be catch by border patrol,unrelated
1637,meet the shock turn kid into magneto,unrelated
1637,dh debunk fiction that isi attempt cross the mexico border,unrelated
1637,schoolboy almost kill by shock claim he now ha like magneto,unrelated
1637,develop leav secret resign letter boss at the end the game video,unrelated
1637,thi is whi rumor that isi is cross the border into the aren t go away,unrelated
1637,jeh johnson shoot down duncan hunter assert is be enter via mexico,unrelated
1637,ottawa gunman as michael,unrelated
1637,schoolboy turn into after shock,unrelated
1637,dh rebuff congressman s claim isi southern border,unrelated
1637,report big bank hank pioneer rap group gang ha die,discuss
1637,new audio reveal paus in when michael brown wa shoot attorney,unrelated
1637,gop duncan hunter claim least isi fighter apprehend on border,unrelated
